Entity,Code,Year,Unsafe water source (deaths),Poor sanitation (deaths),No access to handwashing facility (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),Non-exclusive breastfeeding (deaths),Discontinued breastfeeding (deaths),Child wasting (deaths),Child stunting (deaths),Low birth weight (deaths),Secondhand smoke (deaths),Alcohol use (deaths),Drug use (deaths),Diet low in fruits (deaths),Diet low in vegetables (deaths),Unsafe sex (deaths),Low physical activity (deaths),High blood sugar (deaths),High cholesterol (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),Smoking (deaths),Iron deficiency (deaths),Zinc deficiency (deaths),Vitamin-A deficiency (deaths),Low bone mineral density (deaths)
Panama,PAN,2006,93.74469036,83.78235489,50.79714749,350.5670568,507.0640806,38.83159952,5.107094273,205.4376125,29.13547958,222.9243734,129.7743624,1002.27132,100.8816617,488.8936403,542.3480347,650.2263551,258.9739303,1867.584387,986.538991,1006.819274,2481.801696,893.9740472,1.96903599,5.753466703,1.949672679,81.23400828
Panama,PAN,2010,102.6549981,88.99814535,56.87513656,340.2252691,482.9211374,40.3475443,5.340583817,181.0398438,27.76163964,201.9896598,140.4860695,1199.893884,127.8639604,512.35852,606.5627304,703.693573,296.8155694,2165.225058,1136.135134,1253.467375,2824.932542,814.948578,2.138008148,5.877466643,1.766818303,90.11141248
Panama,PAN,2016,82.68276213,60.31589251,49.58129382,252.8954689,652.7242442,31.31550878,4.307390979,137.3064944,19.55654228,165.3190091,141.6276628,1395.424292,175.0657325,497.2382009,650.739122,621.170786,343.5153807,2682.866186,1277.575349,1769.430894,3228.748758,776.9507933,2.152546861,4.406612647,0.915719497,106.4946602
Papua New Guinea,PNG,1990,1834.870525,1593.954219,1246.362364,6695.864928,2038.150739,371.1289137,15.21191878,3692.581734,1104.158747,1628.082669,1248.236418,2155.118782,42.37664003,1835.984584,1508.13663,261.2736527,504.029661,4063.866938,2345.632886,2651.076292,4222.324986,5864.550705,138.2127875,76.33517748,183.3640161,71.60119631
Papua New Guinea,PNG,1995,1850.155941,1602.697174,1221.242638,7064.081817,2229.516403,361.7696484,14.08766433,3820.608219,1226.815539,1735.256181,1305.755278,2539.056158,53.7190214,2113.466076,1741.720609,360.7556833,603.3093003,5041.243058,2853.667001,3323.953046,5100.015406,6549.228934,147.4637551,65.98992897,103.3930551,83.13799121
Papua New Guinea,PNG,2000,1713.876354,1480.077322,1106.016235,7076.720297,2408.734028,225.8982895,9.13037233,2462.239489,738.7461266,1633.570148,1300.90304,2628.698686,66.48489017,2484.176024,2056.756857,602.6800643,728.9657038,6231.349768,3451.204715,4044.770991,6320.605867,7351.693844,144.3543258,48.55681541,30.96089645,94.02328145
Papua New Guinea,PNG,2005,1800.654123,1549.280176,1199.706511,8123.112656,2583.555756,251.8170831,8.518736498,2564.512243,756.009613,1682.464612,1516.127568,2802.36902,92.60301525,3061.676338,2523.729195,1029.982955,897.1082297,7965.980129,4244.743026,5075.441443,7772.755718,8855.480241,161.4291189,51.4687745,34.19440857,113.8597523
Papua New Guinea,PNG,2006,1838.02953,1579.167894,1235.667406,8399.741573,2611.782798,269.2881612,9.124690554,2559.966116,683.8144103,1690.974131,1582.016137,2832.076455,97.70678387,3174.327469,2616.315054,1074.600975,930.3759263,8303.043562,4406.700461,5276.734722,8066.97029,9167.886429,164.3197701,55.80113331,17.24282699,118.3763253
Papua New Guinea,PNG,2010,1903.41079,1620.677297,1288.276208,9121.057584,2616.426007,317.340234,10.99694977,3103.441488,881.1943282,1700.104302,1798.644021,2942.429243,117.1574783,3522.209124,2922.272973,999.0223863,1058.621127,9530.468744,4992.629738,5845.81117,9122.896801,10326.81861,167.2936219,62.78958647,26.71144615,134.3987551
Papua New Guinea,PNG,2016,1516.56502,1269.353386,1049.736984,9173.090999,3312.422012,240.4014066,7.007272637,2274.733803,614.6283139,1615.726498,1944.516644,3193.543005,147.6243897,3804.621182,3222.357554,882.2030443,1228.667134,11355.25395,5723.667573,6849.770486,10439.91382,11251.52158,168.0281671,42.65425415,11.20817331,161.4316309
Paraguay,PRY,1990,462.4541331,396.1878641,344.023143,1486.208711,943.007155,250.2911851,27.24080805,434.2130714,104.7889063,1030.634717,367.105061,1154.512659,38.74977479,498.8181351,644.2055831,276.2722097,352.1597172,1474.582883,1192.796109,1204.114726,2853.262331,1592.640759,7.417012023,12.28846697,5.335048868,59.50771264
Paraguay,PRY,1995,392.6027105,323.3676407,305.430389,1523.336699,1130.588346,209.760805,23.56502346,419.601546,82.61207717,1030.601926,381.5955596,1586.419141,58.77075379,696.8909979,790.8525148,355.3304423,431.3833085,1937.388363,1464.836948,1582.087143,3526.229649,1930.844946,9.188430572,8.865279689,4.531160455,76.59973215
Paraguay,PRY,2000,343.8140363,261.4269502,278.6928967,1620.370401,1220.664821,178.2673455,20.71774504,521.1832096,73.0167927,1043.647554,420.728961,1730.030592,82.73465129,842.1041543,818.7025791,468.9556684,453.5952149,2553.72505,1497.331211,2084.146221,3885.778868,2286.575969,10.35109211,7.87031985,3.626652589,101.9567324
Paraguay,PRY,2005,240.2539561,156.7505704,189.5273721,1775.28835,1403.272963,113.2624278,13.06012224,418.9737267,45.28939833,930.0032674,475.8004091,1798.353308,110.2659563,1087.759834,984.1367017,604.9900962,562.2236567,3787.442474,1797.624752,2884.669986,4831.960626,2747.396172,8.438255762,6.72282245,2.507434043,148.8540163
Paraguay,PRY,2006,212.0238885,135.2898183,169.4441203,1786.740818,1407.919726,100.432713,11.36193885,382.7821369,39.0664969,902.1550146,485.977247,1835.231647,114.5860644,1139.595463,1030.390994,601.6152579,588.4927086,3979.843546,1887.021074,3045.135041,5076.552553,2837.544667,8.193577044,6.095140374,2.303795172,160.8458807
Paraguay,PRY,2010,129.6764883,78.09549666,120.8819017,1727.888598,1429.9922,61.05121155,6.092952344,262.2350245,22.2223996,792.7372729,550.9337514,2069.359335,133.5617627,1309.497145,1209.661138,562.0933985,708.9061892,4763.402793,2263.14303,3706.229564,6035.761001,3152.106448,6.976020704,4.258709987,1.551142395,211.7647446
Paraguay,PRY,2016,91.9497549,54.47453211,99.748724,1356.117319,1880.947853,41.02568644,4.00572594,174.5871058,12.74937951,617.5356157,654.3581137,2509.073275,153.7418109,1429.912786,1389.431588,588.3271434,860.9101923,6174.269395,2712.172295,4690.541168,7259.481584,3435.013889,5.453788499,2.557865779,0.960275607,279.6191623
Peru,PER,1990,2482.30602,2300.253881,3081.204252,12062.48846,7825.229926,2184.142194,136.6377213,9453.03652,2433.143815,6928.355658,2049.328372,9051.920897,360.1000464,2856.449877,2746.157631,1540.221477,1449.076355,4822.102998,4801.493229,5306.719601,8063.460324,4854.448204,108.9747582,811.9462933,488.7678754,330.1100887
Peru,PER,1995,1658.780904,1681.056669,2162.831085,9075.756672,7915.763226,1112.459739,70.50861177,5847.054448,1330.548018,4990.48714,1747.098587,9498.395519,473.612,3280.117652,3266.651011,2036.825315,1788.68221,6135.481118,5788.442514,6804.360161,10009.16834,6169.483151,141.1762302,314.6079011,200.7509211,405.2119206
